"cca_id","company_name","sector","forecast_e","forecast_s","forecast_g","dynamic_model_ex_market_sector","m1_pct_return","m3_pct_return","m6_pct_return","y1_pct_return"
"96892","Brown-Forman Corp.","Consumer Staples","53.8631","53.923","51.5554","-0.850899","-12.1947310219372","-17.9020253261317","-13.5144013935396","1.58837338038043"
"96893","Cannae Holdings, Inc.","Financials","46.0971","45.6756","48.6023","-0.340881","-10.1903970247873","-9.94890883788933","21.9148185023873","38.0461745891307"
"96895","Discovery, Inc.","Communication Services","46.1978","49.3417","44.6891","-0.525","-30.1195520528056","-42.4729735559137","-28.757173777091","-30.9992672652478"
"96897","HEICO Corp.","Industrials","44.2621","47.0727","48.3115","0.998942","-27.6575405110782","-28.5666779120945","-34.2778098030828","-23.8668416476793"
"96898","Lennar Corp.","Consumer Discretionary","46.096","47.0616","43.0105","1.0774","-39.5106680979073","-35.1513139604085","-34.6150755144342","-25.6929760803024"
"96899","Liberty Broadband Corp.","Communication Services","46.1801","45.6186","45.7348","0.754666","-13.4864087311434","-14.0976392073466","2.37273449338378","16.7612389084399"
"96901","Liberty Media Corp. Liberty SiriusXM","Communication Services","46.5105","48.2502","49.4532","-0.748945","-29.0575747096867","-34.4435785502157","-23.767195174616","-16.9984803032063"
"96902","News Corp.","Communication Services","49.8458","46.6795","46.409","0.491507","-27.0796547096452","-37.4824805017963","-36.5422076010126","-26.882136302657"
"96904","T-Mobile US, Inc.","Communication Services","51.2852","53.1866","52.5265","0.0319381","-6.94320553541878","6.98803847433822","6.51265540439032","21.4183069087455"
"96907","Zillow Group, Inc.","Communication Services","46.3857","46.7803","46.6249","0.0860982","-38.9797496743372","-25.7324582646275","14.9770775133563","-0.672499649914471"
"96910","2U, Inc.","Information Technology","46.1075","47.1729","49.3216","-1.52235","-9.74049227491988","-11.5464794425819","30.3439611174866","-70.049431471996"
"96911","3D Systems Corp.","Information Technology","44.4595","46.6981","46.0292","0.0196604","-15.8298034898797","-11.8858662331903","-5.39892974699924","-28.3457971428689"
"96913","3M Co.","Industrials","53.257","52.7915","56.5071","0.200626","-8.52992157128747","-21.9102058495439","-15.4699746289378","-31.9179891198881"
"96917","Aaron's, Inc.","Consumer Discretionary","47.7074","50.3577","49.7426","-1.09873","-41.9528693823971","-60.0246324337638","-64.4486576441732","-56.5177557720299"
"96919","Abbott Laboratories","Health Care","52.7557","53.5559","53.2724","-0.267372","2.44058308671953","-8.7712468196366","-4.91244880931886","0.313687117548311"
"96920","AbbVie, Inc.","Health Care","53.5995","53.9352","54.6281","-0.413368","-11.1072050860023","-12.7972459615063","3.44865389830111","-0.0157785637251107"
"96922","Abercrombie & Fitch Co.","Consumer Discretionary","49.4186","49.1998","50.9365","-0.411132","-29.582870632683","-46.5253348484902","-40.0216126192018","-64.9826382083742"
"96923","ABIOMED, Inc.","Health Care","44.9568","48.6094","47.46","1.05245","-3.39409389960578","-14.9070588756786","-18.3989246237255","-49.171851668427"
"96926","Acadia Healthcare Co., Inc.","Health Care","46.6967","45.9598","48.5633","-0.276581","-38.0068313705769","-44.7622698293046","-40.9588890799228","-37.3934891609727"
"96927","ACADIA Pharmaceuticals, Inc.","Health Care","46.2486","48.5286","48.8797","0.404563","-1.14649503735541","-1.23891779288445","17.3936658508856","57.3555625375737"
"96931","Accenture Plc","Information Technology","57.2888","54.9321","57.7494","-0.850902","-9.59634490416216","-22.1683521609277","-14.430557795069","-5.7206941418433"
"96937","Activision Blizzard, Inc.","Communication Services","46.5223","49.069","44.8739","1.45336","2.32236433129134","0.10096832076536","12.3960186906114","30.6390118690008"
"96939","Acuity Brands, Inc.","Industrials","48.6719","48.6991","45.9344","-0.62363","-16.721701790051","-37.861597942754","-36.3147045057633","-28.335888742409"
"96944","Adient plc","Consumer Discretionary","46.6181","46.6358","49.5674","0.3125","-62.0978292582581","-57.3177196704143","-60.4965577237555","-30.0154292633975"
"96947","Adobe, Inc.","Information Technology","57.3933","54.5357","53.9798","-0.75567","-7.78862504509845","-3.50811263869734","15.1999536659883","19.4191882255903"
"96949","Adtalem Global Education, Inc.","Consumer Discretionary","49.0389","47.3595","53.4097","-1.57974","-13.216669527396","-23.3914252838901","-29.6664994782673","-42.1631668604844"
"96951","Advance Auto Parts, Inc.","Consumer Discretionary","48.29","48.8215","45.819","0.684812","-29.6199903585708","-41.5638706393856","-43.3934754828403","-45.0532962181227"
"96955","Advanced Micro Devices, Inc.","Information Technology","54.418","52.9814","51.7464","-0.981877","-0.000166736967732728","-0.828813482986224","56.8813446475511","78.2129613168111"
"96956","Advansix, Inc.","Materials","43.6233","45.7928","50.1097","-0.599882","-34.3427629777907","-52.2044142826249","-62.9082544639897","-66.6083378641971"
"96959","AECOM","Industrials","50.3277","52.0306","49.9429","-1.25111","-33.5781128847737","-30.7906576754769","-20.5271749947971","0.606635091846441"
"96969","The AES Corp.","Utilities","50.3811","52.8221","54.4474","0.282482","-18.708786606194","-31.1728945738908","-15.5064495799449","-22.4034097116423"
"96970","Affiliated Managers Group, Inc.","Financials","49.4399","47.3946","47.2201","0.777302","-21.3772919441537","-29.9432636711848","-28.5092198091402","-43.9468482925677"
"96971","Aflac, Inc.","Financials","50.9894","50.5078","53.6825","-0.214741","-20.0931855268828","-34.9246648026194","-33.8747514571266","-30.0848196138322"
"96972","AGCO Corp.","Industrials","51.0358","48.557","49.3803","1.2463","-21.810346097715","-38.6883418330949","-37.3080392728207","-31.4409658702033"
"96974","Agilent Technologies, Inc.","Health Care","55.3331","55.7991","51.571","-0.546962","-6.84131238861984","-15.8394321260932","-6.1077632738071","-9.92166043463698"
"96975","Agios Pharmaceuticals, Inc.","Health Care","47.8302","49.3865","50.8536","0.57284","-25.2738564123215","-25.6963803684169","9.50615340698699","-47.3902507756162"
"96983","Air Lease Corp.","Industrials","47.4371","46.4388","52.0619","-0.736572","-41.6973719697681","-52.9358563066779","-46.3534316188196","-34.2780947524727"
"96985","Air Products & Chemicals, Inc.","Materials","50.5627","52.8769","52.6102","0.280402","-8.49686870343871","-14.4856789639496","-8.97770122715201","6.84866467183789"
"96989","Akamai Technologies, Inc.","Information Technology","56.0781","51.2067","51.7507","-0.791597","5.75654319316854","5.9157260571616","0.120406713892063","27.5833820548273"
"96992","Akorn, Inc.","Health Care","45.1192","46.5305","48.8485","0.586456","-51.6206860302152","-62.5866439680537","-85.2315885183177","-84.0568227668836"
"96995","Alaska Air Group, Inc.","Industrials","46.8739","51.5896","47.188","-0.992517","-43.5790689475477","-57.7394968057657","-55.6701155287922","-48.1392537003097"
"96996","Albemarle Corp.","Materials","48.2493","50.5907","53.0163","-0.122092","-30.7208752087943","-22.3644828801518","-17.9928792649753","-29.7350385650063"
"96999","Alexandria Real Estate Equities, Inc.","Real Estate","49.0793","47.3519","44.1277","-0.167328","-9.11516554174451","-14.5711780721924","-9.81149195469957","-1.21200198274305"
"97000","Alexion Pharmaceuticals, Inc.","Health Care","46.8814","49.35","46.3899","-0.281153","-4.50920131630332","-16.9763991642953","-8.32140687209333","-33.5775034856441"
"97002","Align Technology, Inc.","Health Care","46.3762","48.3619","48.1143","0.925932","-20.3345007945551","-37.6613799141802","-3.85264560768208","-38.8211466122223"
"97003","Alkermes Plc","Health Care","48.0521","48.6189","50.0436","-0.698038","-30.8061087305846","-29.3136829244354","-26.0891386002884","-60.4822747273659"
"97004","Alleghany Corp.","Financials","45.714","47.0918","50.0749","-0.172705","-16.1364569695991","-29.4905333608224","-29.3305738905604","-7.94050170083749"
"97005","Allegheny Technologies, Inc.","Materials","43.9812","45.8344","49.7056","-0.650667","-50.2632696831702","-58.8576730081837","-58.0246711085631","-66.7579254997442"
"97008","Allegion Plc","Industrials","47.5607","49.4289","49.0474","0.290599","-19.7135828508996","-25.8701206932541","-10.7320566226272","2.53380766502682"
"97009","Allergan Plc","Health Care","54.8311","48.924","54.7526","-1.63066","-7.11701934797991","-7.01591130822464","6.05537137178267","23.1445088484467"
"97011","Alliance Data Systems Corp.","Information Technology","52.2717","50.9442","50.2175","-2.00608","-60.8173779572248","-69.8262983953601","-73.4224005095289","-80.3513561154415"
"97012","Alliant Energy Corp.","Utilities","50.1731","52.3244","52.7404","-0.973705","-7.34845196878511","-11.1863920678656","-9.28124963625651","5.35166050087168"
"97014","Allison Transmission Holdings, Inc.","Industrials","49.1139","47.1058","51.8431","-0.914314","-19.3261587422455","-32.2152651637046","-30.161334962608","-26.3485304071418"
"97016","Allscripts Healthcare Solutions, Inc.","Health Care","46.5301","48.914","48.8851","-0.0566852","-6.63132765973982","-28.2730784424643","-35.8834603855438","-26.2055293920734"
"97017","Alnylam Pharmaceuticals, Inc.","Health Care","45.6452","49.0198","47.0633","0.154239","-7.48769188829199","-5.48753976166336","35.3519709622072","16.4794666447039"
"97020","Alteryx, Inc.","Information Technology","43.2366","46.843","48.9969","-0.590598","-31.8363597189869","-4.896525612964","-11.412036133671","13.4733344733299"
"97022","Altria Group, Inc.","Consumer Staples","51.6364","51.7412","54.5427","-0.263887","-1.72615304367497","-20.5106187001288","-1.37912673255008","-27.2414918437466"
"97027","Amazon.com, Inc.","Consumer Discretionary","47.9833","48.0689","51.8311","-1.60758","3.50205408762905","5.51345186934424","12.3168879092266","9.48873636231615"
"97030","AMC Networks, Inc.","Communication Services","44.2104","44.8726","44.0557","-0.478175","-21.5806695887388","-38.4557204572161","-50.5492648945304","-57.1705927467856"
"97031","Amdocs Ltd.","Information Technology","50.8616","50.752","52.7971","0.101705","-13.261939573396","-23.4028329534478","-16.0287078935869","3.51462286291273"
"97033","Ameren Corp.","Utilities","49.2861","51.2602","55.6933","-0.989001","-7.25755342740465","-4.600856332257","-7.86665677147765","1.55722899273218"
"97035","American Airlines Group, Inc.","Industrials","50.2552","51.2461","52.1085","-0.744133","-36.0105980198173","-57.3470823156987","-54.497274410706","-61.1093175042696"
"97038","American Campus Communities, Inc.","Real Estate","48.041","47.2486","52.3266","-1.39424","-36.1188442367715","-40.3891230722494","-41.1105400798183","-39.2780644173246"
"97039","American Eagle Outfitters, Inc.","Consumer Discretionary","48.0019","52.1139","51.546","-2.01421","-38.2763005466065","-45.3964376776917","-50.0422096495473","-62.9130461440733"
"97041","American Electric Power Co., Inc.","Utilities","50.4362","53.1213","54.6768","-0.962701","-10.3965418447884","-14.7894504732727","-13.370157900657","-1.5736265991562"
"97043","American Express Co.","Financials","54.4715","53.0562","55.4636","-1.4682","-22.1231539687892","-30.9964408406093","-27.0961119750707","-20.5816287391861"
"97044","American Financial Group, Inc.","Financials","46.5058","49.6367","47.2476","-0.0104504","-24.1721582753436","-35.8261684272487","-33.3826294677187","-23.5961908633161"
"97045","American International Group, Inc.","Financials","49.2824","49.5593","52.5008","-1.53725","-41.8352236995325","-52.2262269941456","-55.6949052701639","-42.0171147532803"
"97048","American Water Works Co., Inc.","Utilities","53.0706","54.6514","51.4877","-1.06447","-3.31547544829996","-2.31753422476922","-2.98736161004866","16.6145015362107"
"97051","Americold Realty Trust, Inc.","Real Estate","47.5298","45.3291","52.6274","-0.913988","11.6545148701127","-2.32616292091663","-7.08793450678271","14.2029067568082"
"97052","Ameriprise Financial, Inc.","Financials","50.1102","51.2511","50.9712","-1.90561","-27.4734198620449","-38.145448764479","-29.5098624943882","-17.9394885910456"
"97055","AmerisourceBergen Corp.","Health Care","51.1537","50.1271","53.4127","-0.530923","4.95717186119333","4.55550486713858","8.46640383023352","13.3941055279191"
"97056","AMETEK, Inc.","Industrials","45.1593","46.7865","44.1407","-0.576107","-16.0326543468336","-27.599820581334","-21.2421721434092","-12.5642814550773"
"97057","Amgen, Inc.","Health Care","54.6032","53.8702","55.7643","-0.316359","1.50202559272001","-15.3008251453409","6.21640504988124","9.90879055006317"
"97062","Amphenol Corp.","Information Technology","47.3793","46.2069","45.7451","0.877426","-20.2153630059763","-32.415668158853","-24.0246865855885","-21.9730015044266"
"97065","Analog Devices, Inc.","Information Technology","52.1891","53.2406","47.5008","0.724724","-17.789998073662","-24.1282480411922","-18.915979494876","-13.0376378026407"
"97072","ANSYS, Inc.","Information Technology","49.2603","49.4912","48.1705","-0.795449","-4.01335349610863","-9.68880826947285","5.01898910939929","27.2345145741538"
"97074","Antero Resources Corp.","Energy","47.5748","47.1978","47.9924","0.165753","-55.4437521721212","-74.9859662579665","-76.3940334733836","-91.9263892205401"
"97075","Anthem, Inc.","Health Care","51.6322","50.9701","53.9789","-1.32591","-11.3781995557021","-24.5645117024568","-4.84299029986281","-19.903462651495"
"97077","Aon Plc (Ireland)","Financials","49.8837","50.4633","50.81","-1.50472","-20.6538378129436","-20.6060059817237","-14.3739240779918","-2.4384865192179"
"97078","A. O. Smith Corp.","Industrials","47.7095","48.7169","45.4063","1.38948","-4.39947399500187","-20.195517348253","-19.9330050091559","-27.7253803398214"
"97080","Apache Corp.","Energy","50.1213","51.7009","55.0968","-0.759462","-83.226283660602","-83.5367925902818","-83.3625286568885","-87.497128207166"
"97086","Apple Hospitality REIT, Inc.","Real Estate","44.1058","44.9043","48.7911","0.240933","-29.2866993882041","-42.3879977956728","-42.4897303819816","-39.248843657771"
"97087","Apple, Inc.","Information Technology","54.6364","52.6492","55.3513","-0.797797","-6.97620037010074","-13.1954520900232","14.1483684321516","35.6355748485307"
"97089","Applied Materials, Inc.","Information Technology","54.0513","54.4454","57.3663","-1.0934","-21.1630178078506","-24.6924540560491","-7.55605025307478","17.4399885989655"
"97091","AptarGroup, Inc.","Materials","50.6042","49.8267","51.2034","-0.159881","-1.51379611214624","-13.6403805463721","-15.4476073981004","-5.28378594634735"
"97092","Aptiv Plc","Consumer Discretionary","55.6929","49.1181","54.0155","0.668871","-36.9606596419112","-48.0259892850262","-43.4068194678105","-37.4236260773753"
"97095","Aramark","Consumer Discretionary","49.8293","50.9567","51.1119","-0.73558","-42.5158063153896","-53.8644741330107","-53.9392142285889","-31.633823778885"
"97096","Arch Capital Group Ltd.","Financials","46.5597","46.8926","48.5646","0.269397","-29.6067668703817","-33.6442383083403","-32.2058553922004","-11.9430640567889"
"97097","Archer-Daniels-Midland Co.","Consumer Staples","49.3227","49.5269","52.556","0.697138","-6.56049021169844","-23.5001900802561","-12.9543122739225","-15.6253337843647"
"97098","Archrock, Inc.","Energy","46.4368","47.1371","47.6614","-0.899491","-46.6665796227801","-61.895490679564","-61.0471837333995","-59.1237738000436"
"97099","Howmet Aerospace, Inc.","Industrials","50.6627","52.2529","51.9362","-1.75527","-45.281080013855","-47.7730508338413","-38.1486624438413","-15.7025370893162"
"97102","Arista Networks, Inc.","Information Technology","48.1256","48.2764","50.6642","2.27826","4.88303273185047","-0.417856933576188","-15.2226936138209","-35.5880066140967"
"97110","Armstrong World Industries, Inc.","Industrials","49.0315","49.8205","50.6459","0.246179","-20.5562104805018","-15.3315095885019","-17.5422924331032","0.785162962657071"
"97113","Arrow Electronics, Inc.","Information Technology","52.0894","50.5693","51.6737","-0.180452","-22.651355002859","-38.7892492441982","-30.4504827024467","-32.6887864260918"
"97114","Arthur J. Gallagher & Co.","Financials","47.0276","50.5112","45.654","0.340799","-16.0229654846243","-14.0300203071938","-8.17438428060439","6.33717329704178"
"97115","Artisan Partners Asset Management, Inc.","Financials","49.1815","46.9554","51.2053","-0.834324","-24.807642867366","-31.1589639909704","-19.4180952103894","-5.46841006719367"
"97123","Ashland Global Holdings, Inc.","Materials","49.5062","48.0488","53.2044","-0.199661","-30.0111610960438","-34.3273100882425","-34.5203248226037","-34.9425240092094"
"97127","Aspen Technology, Inc.","Information Technology","46.6268","47.9213","49.3301","-1.36594","-10.7408332084241","-21.3843088622437","-22.7575949377257","-8.81454274509909"
"97130","Associated Banc-Corp","Financials","46.4078","48.3948","50.1172","0.0416998","-24.4536126693294","-41.3521497827704","-35.6320899087048","-37.8804769704501"
"97132","Assurant, Inc.","Financials","50.2945","49.2836","50.4291","-1.19005","-13.6827788550034","-20.2334307244266","-16.5015806604907","11.9099336136071"
"97133","Assured Guaranty Ltd.","Financials","45.5885","47.8659","49.8104","-0.167129","-36.4752008028696","-47.1144995709168","-41.475221794911","-40.9455757044321"
"97140","Athene Holding Ltd.","Financials","46.8318","46.0469","48.9119","0.268805","-39.8303066124885","-47.2251757018545","-40.9890530868753","-39.1666679343335"
"97146","Atlassian Corp. Plc","Information Technology","43.0663","49.6227","52.6118","-0.860348","-5.3118290810104","14.0601664812782","9.42279795306036","22.1284029959495"
"97147","Atmos Energy Corp.","Utilities","48.1466","48.1999","50.6656","0.0585336","-3.89349389646729","-10.8612579179821","-11.9810158118132","-1.63832787823831"
"97150","AT&T, Inc.","Communication Services","54.3322","52.1625","52.4399","-0.112498","-17.2345805693528","-24.4097828637131","-20.8580915560347","-1.49543875359949"
"97154","Autodesk, Inc.","Information Technology","56.7414","54.517","52.9176","-0.470008","-18.2208294823519","-14.9132800210668","5.68730346866178","0.179802732394552"
"97155","Automatic Data Processing, Inc.","Information Technology","55.5844","52.8047","57.843","-1.21284","-11.054135525951","-19.2757559333318","-14.2707928940671","-12.5243348639989"
"97156","AutoNation, Inc.","Consumer Discretionary","45.39","47.4129","48.2185","0.0265408","-34.331894724324","-42.2990303425541","-44.6548585072702","-21.4447021646002"
"97158","AutoZone, Inc.","Consumer Discretionary","48.2695","47.9547","49.5552","2.20499","-18.0637280655572","-28.9857060008951","-22.000299932368","-17.3924876381889"
"97159","AvalonBay Communities, Inc.","Real Estate","54.509","53.3705","53.008","0.340904","-25.8644555331483","-29.0851269242038","-30.4336788822039","-24.2773248836044"
"97160","Avery Dennison Corp.","Materials","51.9124","51.038","47.5513","0.67724","-10.5852696652973","-21.7467315058159","-9.45492992134804","-8.03706527840234"
"97161","Sarepta Therapeutics, Inc.","Health Care","47.4846","49.2716","51.7244","0.275334","-14.545320661045","-24.1940912235041","29.8724887058027","-17.9293315905001"
"97162","Avis Budget Group, Inc.","Industrials","51.3169","49.8521","49.5279","-0.194995","-57.0656855549459","-56.8859337220232","-50.8139647201638","-60.1262994943099"
"97164","Avnet, Inc.","Information Technology","54.4543","50.6267","54.874","-0.704493","-17.6325338404329","-40.4562986944116","-42.8915539341111","-40.8687800588913"
"97165","Axalta Coating Systems Ltd.","Materials","53.241","49.5403","53.7566","1.00119","-30.6982786267164","-43.1908299863182","-42.7197676054428","-31.495465496915"
"97167","AXIS Capital Holdings Ltd.","Financials","46.1412","46.0615","50.0996","0.603613","-30.397061428512","-34.2847245352286","-40.6901819552033","-27.2683200192583"
"97174","Ball Corp.","Materials","54.3833","54.5273","49.1473","-0.738598","-8.23157142368952","0.19743999592341","-10.8023367679165","12.7289459829995"
"97181","Bank of America Corp.","Financials","54.2448","52.5047","53.2408","-0.948899","-25.0079929406074","-39.3165351359534","-26.3319252677928","-21.1928460141342"
"97182","Bank of Hawaii Corp.","Financials","46.2462","49.7414","49.9827","-0.11299","-25.772640281912","-41.4482392963013","-34.6796939084332","-27.6606899955083"
"97185","BankUnited, Inc.","Financials","44.7486","47.2235","50.3788","-0.529475","-37.0370061895895","-48.545161921645","-43.6902950175012","-42.6092518927981"
"97192","Baxter International, Inc.","Health Care","54.5886","54.2966","54.548","-2.03973","-2.73150424001002","-2.65251308275177","-6.68903894475896","0.920604150943194"
"97197","Becton, Dickinson & Co.","Health Care","56.9224","53.6246","57.7362","-0.4833","-3.05420111512452","-15.2272197654697","-8.57733369212569","-6.82107121684527"
"97198","Bed Bath & Beyond, Inc.","Consumer Discretionary","49.7764","46.6551","46.2335","1.0302","-60.0019950947487","-75.0070408037161","-58.9264016104659","-73.5051731117205"
"97205","Berkshire Hathaway, Inc.","Financials","44.501","45.4312","38.803","0.187439","-11.393841157762","-19.2803617435194","-12.1094166801177","-8.99000492534066"
"97207","Berry Global Group, Inc.","Materials","47.617","47.7598","51.0085","-0.206304","-11.1960046927952","-29.0166301622777","-14.1583919881992","-37.4234524841662"
"97208","Best Buy Co., Inc.","Consumer Discretionary","55.9636","54.7094","59.3098","-0.884629","-23.8855883899733","-34.4185064008439","-16.0514071781232","-17.2530188492426"
"97212","Big Lots, Inc.","Consumer Discretionary","47.4307","50.3762","50.1827","0.193962","-7.97809798295012","-49.3431189979206","-39.9512596772384","-60.3980706033084"
"97215","Biogen, Inc.","Health Care","55.1491","54.284","56.9962","-0.62632","2.59087347181806","6.62218933522587","35.8903414281619","33.8438120006397"
"97217","BioMarin Pharmaceutical, Inc.","Health Care","51.6908","50.8436","51.0116","1.2747","-6.49549335744887","-0.0590984564287189","25.3710147281227","-4.87446364472298"
"97218","Bio-Rad Laboratories, Inc.","Health Care","46.9012","48.513","47.0425","-0.171577","-0.414744319422133","-5.26173063946938","5.35555603345657","14.6819798924659"
"97225","BlackRock, Inc.","Financials","52.0899","50.5256","53.7833","-1.50873","-4.27973822857319","-11.8372062652244","0.120578881477851","6.02218178362028"
"97229","bluebird bio, Inc.","Health Care","47.4252","48.7653","49.1527","1.13139","-36.4579070480477","-47.6239352387387","-49.9455620953679","-70.7875266520016"
"97238","BOK Financial Corp.","Financials","46.5491","47.0723","47.9756","-0.98134","-41.2154610335672","-50.9917166301712","-45.5495339489857","-46.5063897728361"
"97241","Booz Allen Hamilton Holding Corp.","Information Technology","51.8585","50.6147","53.4744","-1.64858","-3.73069369831658","-3.10813089612698","-2.59699606746104","19.7836737190326"
"97243","BorgWarner, Inc.","Consumer Discretionary","54.6556","49.3186","50.2534","0.204857","-22.8798058604593","-43.5198605657156","-32.9331071372006","-35.3116861543587"
"97246","Boston Scientific Corp.","Health Care","56.906","52.8016","54.7248","-0.770888","-12.7306293473195","-27.8416048614723","-19.8082202796578","-14.9816743801139"
"97250","Boyd Gaming Corp.","Consumer Discretionary","46.2642","49.3408","47.5128","-0.334616","-46.0127886091518","-51.8370800046565","-39.6537357363888","-46.8823231499263"
"97254","Brandywine Realty Trust","Real Estate","51.3603","50.5556","49.1928","-0.330381","-22.5331845609009","-32.3854869572388","-28.7922985444409","-30.2704096617626"
"97258","Bright Horizons Family Solutions, Inc.","Consumer Discretionary","45.9722","52.2244","50.5166","-0.520234","-35.0938148277673","-32.1311879535066","-33.1147195495458","-19.7545256738783"
"97259","Brighthouse Financial, Inc.","Financials","45.8347","47.1967","49.6176","-0.0480606","-32.5612080789155","-38.3888753255302","-40.2766332163226","-33.3974922924476"
"97260","Brinker International, Inc.","Consumer Discretionary","45.3949","48.5831","50.5257","-0.395022","-64.615594010333","-71.0606053967805","-71.2613425088135","-71.8287514646905"
"97261","Bristol-Myers Squibb Co.","Health Care","54.8916","53.3273","55.8356","-0.543804","-5.62139295691033","-12.5470862447583","11.6160319618551","20.7304624808581"
"97263","Brixmor Property Group, Inc.","Real Estate","52.5928","48.3472","51.6291","-1.07571","-47.830829557906","-55.4321116533332","-51.8667934953965","-45.1806976877159"
"97264","Broadridge Financial Solutions, Inc.","Information Technology","50.6405","48.8062","52.1211","-0.940102","-8.61917382406003","-22.8063283014627","-23.0122728907032","-6.86868744651292"
"97265","Brookdale Senior Living, Inc.","Health Care","48.8735","50.8568","48.9133","-0.279131","-52.5114026462424","-57.0839108069772","-58.8390472094159","-52.5835653744497"
"97269","Brown & Brown, Inc.","Financials","46.2348","46.5054","48.9556","1.17449","-15.7870485064299","-8.08848649987475","0.855776229612171","23.8239641168053"
"97271","Bruker Corp.","Health Care","51.1835","48.1924","51.8992","0.250712","-17.6030354713399","-29.5818809622894","-18.2331652122524","-6.37908766403565"
"97272","Brunswick Corp.","Consumer Discretionary","44.7698","48.6257","48.6293","-0.933999","-33.5151534522893","-40.7970233203745","-31.5912225025835","-28.5071811316503"
"97275","Bunge Ltd.","Consumer Staples","49.6201","50.9157","54.1338","-0.271288","-12.6091602433297","-28.066284252619","-26.2341288256943","-19.82415716463"
"97279","Burlington Stores, Inc.","Consumer Discretionary","46.8402","48.2647","50.4418","0.263068","-26.7270866635971","-30.5091519885737","-20.6986243856737","1.13618721959563"
"97280","BWX Technologies, Inc.","Industrials","49.544","48.5599","51.3703","-0.477922","-10.8512287510602","-21.2480275782624","-14.3052653318967","-0.468135196461894"
"97281","Cable One, Inc.","Communication Services","46.8831","47.8098","49.9419","-1.04949","4.51297681290701","10.5897352311239","31.3888815106016","68.5804851708933"
"97282","Cabot Corp.","Materials","48.0858","50.2663","54.1118","0.790931","-30.123026118416","-44.5128503562655","-41.3918417343768","-35.080755407261"
"97284","Cabot Oil & Gas Corp.","Energy","49.7369","46.9046","49.1279","0.751326","23.4026910478102","-0.615366299241049","-0.976649457568379","-32.7665506666449"
"97285","CACI International, Inc.","Information Technology","51.0434","47.2982","48.7982","0.0682691","-13.8234226218218","-15.5366710828237","-8.69589953955348","16.0035945223301"
"97288","Cadence Design Systems, Inc.","Information Technology","48.6121","49.2234","50.2387","-0.975933","-0.151149329128564","-4.78656935923545","-0.060476847277724","3.98370077374117"
"97289","Caesars Entertainment Corp.","Consumer Discretionary","48.3321","50.0052","47.2791","-1.11962","-46.8135000735281","-50.2940960217193","-42.0239628543314","-22.2093990509922"
"97299","Camden Property Trust","Real Estate","51.1341","50.3918","50.2965","-0.775319","-24.4864562351108","-24.5718755178811","-27.3601088893323","-19.3631022012136"
"97300","Campbell Soup Co.","Consumer Staples","52.8869","55.4408","54.8079","0.469275","2.30497448068145","-5.91811835019375","-0.164584174633231","25.0104638192002"
"97303","Cantel Medical Corp.","Health Care","45.6641","49.438","50.1605","-0.191294","-43.1062239453117","-49.2791386603246","-51.9236805859244","-46.1704744195571"
"97307","Capital One Financial Corp.","Financials","55.2121","51.0093","55.8569","-1.50617","-42.8732923126791","-50.8132002207073","-44.13463821735","-37.2279562753103"
"97311","Cardinal Health, Inc.","Health Care","51.8271","52.1634","54.2706","-1.71933","-7.09688627236321","-4.26832351769546","3.58476045549292","3.60206653549691"
"97317","Carlisle Cos., Inc.","Industrials","47.1048","47.8065","51.1075","-0.458208","-13.7725212414952","-22.3518939035131","-13.3874414214038","3.47101533595584"
"97320","CarMax, Inc.","Consumer Discretionary","49.0724","49.8025","49.8651","-1.1429","-38.3460691403698","-38.5992270585234","-38.8294919954969","-22.8795476346203"
"97321","Carnival Corp.","Consumer Discretionary","50.2781","51.7575","49.5657","-0.742702","-60.639551393204","-73.7852799148795","-69.1608161720693","-72.8680969069059"
"97323","Carpenter Technology Corp.","Materials","42.4163","47.5248","46.825","-0.5969","-46.9387557252302","-60.6304849380585","-61.9132716689191","-56.7260504183337"
"97327","Carter's, Inc.","Consumer Discretionary","44.9083","47.9697","51.5958","-0.619091","-27.6476137101656","-39.4724982917978","-27.080777119786","-33.273945891238"
"97328","Carvana Co.","Consumer Discretionary","43.8024","46.8018","48.7597","-2.60368","-33.5544961034668","-40.152134419661","-16.5303758481758","-5.11539224804547"
"97331","Casey's General Stores, Inc.","Consumer Staples","49.7206","47.6476","50.5265","-0.502155","-18.7277887926272","-16.5019434882417","-17.4719359651748","3.71761011184759"
"97334","Catalent, Inc.","Health Care","48.9294","49.9442","52.2344","-0.266169","0.815121416707298","-7.72640590260513","9.00132618320291","27.9873917880281"
"97337","Caterpillar, Inc.","Industrials","49.6666","52.0785","50.1321","-0.713902","-6.60009406540912","-20.8770284571114","-6.76146855210558","-11.896202933262"
"97340","Cboe Global Markets, Inc.","Financials","43.9197","46.5185","43.9875","1.46557","-21.7105605154812","-25.3901504724919","-21.8505822193341","-5.34866859669713"
"97341","CBRE Group, Inc.","Real Estate","55.2308","55.5695","54.8992","-0.498759","-32.8286734351127","-38.4728564716767","-28.8625188415463","-23.7411790644836"
"97344","CDK Global, Inc.","Information Technology","47.8331","48.1303","51.806","0.149463","-28.6180248351722","-39.7273904497687","-31.2759947190396","-43.4426503987642"
"97345","CDW Corp.","Information Technology","49.2365","49.4717","51.8228","-0.492317","-18.3417839384668","-34.511625306893","-23.8849947935932","-2.12519628048978"
